# avg_degree,18.1
# msgs_per_node_per_step,18.1
# total_msgs_per_step,1810.0
# steps_per_epoch,25.0
# total_msgs_per_epoch,45250.0
epoch,mean,median,min,max,std
83,0.61835,0.6251,0.4516,0.6611,0.03299477079780976
84,0.612278,0.6153,0.5458,0.6622,0.025589570453604733
85,0.628624,0.6319,0.5296,0.6667,0.02499156305635964
86,0.633704,0.6355,0.5601,0.663,0.019921816784620825
87,0.630951,0.63795,0.4909,0.6688,0.03228322937687616
88,0.618304,0.63105,0.4962,0.6615,0.03650348728546357
89,0.620371,0.6283000000000001,0.5146,0.6614,0.027174224165558068
90,0.6230899999999999,0.64105,0.4062,0.6713,0.04852480293623045
91,0.622355,0.6262,0.5434,0.6619,0.020266708538882187
92,0.645457,0.6487499999999999,0.5935,0.675,0.017294653827122412
93,0.629075,0.6347499999999999,0.505,0.6744,0.028951084176589998
94,0.6445059999999999,0.64855,0.5901,0.6692,0.01732990375045401
95,0.616802,0.62475,0.5009,0.6639,0.031015586339774397
96,0.638561,0.6492,0.4873,0.6776,0.03424063052865704
97,0.631467,0.6358,0.498,0.671,0.026068183883807484
98,0.6224069999999999,0.6336999999999999,0.401,0.6751,0.04518567528542646
99,0.6484889999999999,0.6545000000000001,0.4984,0.68,0.02597472192343933
100,0.6122230000000001,0.6157,0.5198,0.6635,0.02547119492681881
# epochs_to_reach
# reach_40%,10
# reach_50%,27
