# avg_degree,9.96
# msgs_per_node_per_step,9.96
# total_msgs_per_step,996.0
# steps_per_epoch,5.0
# total_msgs_per_epoch,4980.0
epoch,mean,median,min,max,std
39,0.8810639999999998,0.8815,0.8698,0.8843,0.002233988361652764
40,0.881587,0.88175,0.8716,0.8851,0.0021795712881206696
41,0.8820749999999999,0.8824,0.8705,0.8856,0.00227505494439145
42,0.8823300000000001,0.8827,0.8696,0.8859,0.002321615816624273
43,0.8829570000000001,0.88305,0.8717,0.8867,0.002263857548521992
44,0.883556,0.884,0.8713,0.8869,0.0022306644749939424
45,0.884043,0.88425,0.8753,0.888,0.002032154275639528
46,0.8846170000000001,0.8849,0.8744,0.8876,0.002002601058623513
47,0.884902,0.8852,0.8731,0.888,0.002144620246104193
48,0.8852679999999999,0.88545,0.8745,0.8888,0.0020626623572460884
49,0.8858959999999999,0.8861,0.8774,0.8892,0.0018583820920359698
50,0.8863099999999998,0.8865000000000001,0.8774,0.8892,0.001846374826518169
51,0.8868250000000001,0.88695,0.8795,0.89,0.0017739433474606799
52,0.887087,0.8873,0.8806,0.8899,0.001645275356893187
53,0.887446,0.88775,0.8778,0.8904,0.0018388267998917097
54,0.8879530000000001,0.88805,0.881,0.8909,0.0017151941581057216
55,0.8881140000000001,0.8884,0.8802,0.8907,0.0017596033643977808
56,0.8885490000000001,0.8888,0.8798,0.891,0.0016403959887783175
57,0.8889199999999998,0.88905,0.8815,0.8918,0.0014686728703152381
58,0.889563,0.8898,0.8809,0.8921,0.0015680978923523902
59,0.889854,0.89005,0.8832,0.8924,0.0014744097123934046
60,0.8902519999999998,0.89055,0.8835,0.8932,0.001522003942176236
61,0.8902570000000002,0.89045,0.883,0.8924,0.0015022819309304131
62,0.8906500000000002,0.89085,0.8833,0.8931,0.0015235156710713504
63,0.8911069999999998,0.8913,0.8845,0.8934,0.0013715141267956386
64,0.8911959999999999,0.8914,0.8825,0.8936,0.0015319216690157494
65,0.891242,0.8916,0.8828,0.8943,0.0016239568959796908
66,0.891524,0.8919,0.8833,0.8938,0.0015755710076032793
67,0.8918480000000001,0.892,0.8842,0.8941,0.0013941649830633398
68,0.892026,0.8921,0.887,0.894,0.0012570298325815538
69,0.892358,0.8926,0.8858,0.8949,0.0013667611349464106
70,0.892669,0.8928,0.8861,0.8947,0.0012491353009182007
71,0.892822,0.8931,0.8871,0.8953,0.0012981201793362594
72,0.893173,0.8934,0.8865,0.8951,0.001155409451233633
73,0.8932759999999998,0.8934,0.8873,0.8954,0.0011996766230947438
74,0.8937350000000001,0.894,0.8866,0.8957,0.0012706986267404202
75,0.8938300000000001,0.894,0.8875,0.8958,0.0011925183436744323
76,0.8939510000000002,0.8942,0.8865,0.8961,0.0012767533042839564
77,0.8943079999999999,0.8945,0.8877,0.8966,0.0011884174350791055
78,0.894379,0.8946,0.8865,0.8962,0.0012885103802453466
79,0.894594,0.8948,0.8884,0.8965,0.001162051633964688
80,0.8948110000000001,0.8949,0.8887,0.897,0.0012513109126032558
81,0.8948720000000001,0.895,0.89,0.897,0.001257225516763003
82,0.895157,0.8953,0.8909,0.8973,0.0011185933130499167
83,0.8953240000000001,0.8954,0.8895,0.8977,0.001161647106482861
84,0.895754,0.89575,0.8894,0.8982,0.001185615451991078
85,0.89585,0.896,0.8898,0.8979,0.0011392541419718398
86,0.896045,0.8961,0.889,0.8981,0.0011758720168453724
87,0.8962730000000001,0.8964,0.8919,0.8983,0.0010503194752074236
88,0.8962510000000001,0.8963,0.89,0.8987,0.001194193870357745
89,0.8964669999999999,0.8965,0.8903,0.8983,0.00108176291302669
90,0.896676,0.8968,0.8899,0.8983,0.0010821386232826183
91,0.8968459999999999,0.897,0.8927,0.899,0.0010812418785822117
92,0.897198,0.89735,0.8908,0.899,0.0010983605965255668
93,0.8972739999999999,0.8974,0.8927,0.8992,0.0010865192128996135
94,0.8972930000000001,0.8973,0.8919,0.8991,0.0010626622229099895
95,0.897633,0.8978,0.8926,0.9001,0.0010679002762430632
96,0.8978229999999999,0.898,0.8926,0.8994,0.001058570262193304
97,0.8980290000000001,0.898,0.8923,0.8996,0.0009604472916303154
98,0.89821,0.8982,0.8923,0.9,0.0010815266986995795
99,0.8981960000000002,0.8983,0.8929,0.8999,0.001025272646665267
100,0.8984930000000001,0.8986,0.8928,0.9,0.0010431926955265717
# epochs_to_reach
# reach_70%,4
# reach_75%,5
