# avg_degree,9.96
# msgs_per_node_per_step,9.96
# total_msgs_per_step,996.0
# steps_per_epoch,25.0
# total_msgs_per_epoch,24900.0
epoch,mean,median,min,max,std
28,0.383519,0.39235,0.2291,0.4795,0.060749333650666495
29,0.42908899999999994,0.4526,0.2244,0.5255,0.06307729527333904
30,0.41413700000000003,0.4249,0.1996,0.5095,0.05551358150038601
31,0.41728599999999993,0.42865,0.2192,0.5266,0.06897535649781014
32,0.43538399999999994,0.45335000000000003,0.1581,0.5267,0.070525711226474
33,0.43201800000000007,0.43845,0.2684,0.5393,0.052056105079039475
34,0.44980299999999995,0.46375,0.1986,0.5362,0.06256517314768657
35,0.4365770000000001,0.44594999999999996,0.2745,0.533,0.057524013863776924
36,0.439703,0.45120000000000005,0.2715,0.5508,0.06198368407089079
37,0.441687,0.4445,0.2505,0.5316,0.05557199052580355
38,0.4564230000000001,0.46655,0.3059,0.5557,0.051407287139081756
39,0.46518600000000004,0.47605,0.2778,0.551,0.052423946856374706
40,0.4556569999999999,0.46845000000000003,0.2702,0.5484,0.060067875366122285
41,0.45197299999999996,0.46485,0.2802,0.5566,0.06827864359373288
42,0.47828199999999993,0.4814,0.3372,0.5637,0.04381418350260564
43,0.47354799999999997,0.4827,0.3188,0.5734,0.049698850047058436
44,0.46821899999999994,0.49075,0.2317,0.5716,0.07182897283826353
45,0.48500600000000005,0.4931,0.3355,0.564,0.05048535197460744
46,0.470184,0.4807,0.2495,0.5707,0.06672289819844458
47,0.4812219999999999,0.49295,0.2238,0.5702,0.062382804649999506
48,0.48673700000000003,0.49539999999999995,0.2662,0.5666,0.05019647926896865
49,0.476322,0.4838,0.2718,0.5648,0.061533076601125676
50,0.496652,0.5059499999999999,0.3062,0.576,0.055926897786306724
51,0.495083,0.50805,0.2939,0.5828,0.055924311448599884
52,0.5024970000000001,0.51015,0.3894,0.5613,0.042702150894305076
53,0.502565,0.5184500000000001,0.2573,0.5897,0.05842410183306202
54,0.510007,0.5178,0.3259,0.5984,0.05132536849356271
55,0.5025000000000001,0.5156499999999999,0.3539,0.5931,0.05984812444847373
56,0.516814,0.53125,0.2674,0.5975,0.06007958059107936
57,0.503029,0.5133,0.2893,0.5839,0.055867198417318194
58,0.5191460000000001,0.5369999999999999,0.2499,0.5834,0.056439502868115346
59,0.5264920000000001,0.54155,0.3233,0.5972,0.047133412098001135
60,0.5247329999999999,0.5400499999999999,0.2499,0.609,0.05658280313840946
61,0.5077670000000001,0.51535,0.3653,0.5918,0.04860919677386163
62,0.5349889999999999,0.5415,0.4316,0.5954,0.03535079601649727
63,0.494704,0.5126,0.2485,0.5981,0.0691570139899056
64,0.521065,0.5273,0.3303,0.6017,0.05105875512583517
65,0.5162789999999999,0.5258,0.3091,0.605,0.061090330323218915
66,0.5166530000000001,0.53565,0.2645,0.6195,0.06972022297009671
67,0.5450630000000001,0.5534,0.4098,0.6104,0.0392562699578042
68,0.5429820000000001,0.55655,0.4138,0.6117,0.044228403498204644
69,0.522671,0.53935,0.2757,0.6115,0.06263745571940163
70,0.531042,0.54615,0.3288,0.6159,0.05830627612873248
71,0.529056,0.5433,0.2806,0.6051,0.061601961527211126
72,0.520753,0.53735,0.2687,0.6195,0.07175958814681144
73,0.5318930000000001,0.5453,0.3389,0.6076,0.05639878412696501
74,0.547818,0.5509,0.4332,0.6284,0.03813055042875725
75,0.5356500000000001,0.5458000000000001,0.3406,0.6246,0.0543621991828881
76,0.539217,0.5575,0.211,0.623,0.06832714549137846
77,0.548594,0.56315,0.3825,0.621,0.04928019849797685
78,0.555266,0.5648,0.3587,0.6285,0.049407297477194606
79,0.52793,0.5441,0.2293,0.6295,0.0700061518725319
80,0.5600370000000001,0.57345,0.3173,0.6281,0.050356387191695946
81,0.553245,0.5634,0.3895,0.6307,0.049559734412121303
82,0.5601210000000001,0.56505,0.4224,0.6227,0.03490481713173699
83,0.545419,0.5499,0.3952,0.6357,0.05051838614801546
84,0.5284929999999999,0.5464,0.2912,0.6334,0.06827419022588258
85,0.5543330000000001,0.56155,0.3539,0.6416,0.05112000401995288
86,0.5433,0.5637,0.2965,0.6305,0.06735359530121611
87,0.5696730000000001,0.58265,0.3891,0.6424,0.04989575303570435
88,0.547961,0.56175,0.3022,0.626,0.05899210437846747
89,0.544457,0.5506,0.4145,0.6182,0.04885408939894387
90,0.558174,0.58205,0.2203,0.6412,0.07573973543655933
91,0.550409,0.5615,0.2958,0.641,0.06618490023411684
92,0.5527380000000001,0.56195,0.3571,0.6406,0.05217367109951148
93,0.56218,0.5746,0.3481,0.63,0.052235254378628235
94,0.5656840000000001,0.5745,0.3753,0.6441,0.045081998003637776
95,0.562623,0.57055,0.36,0.6362,0.048623607136863055
96,0.5719850000000001,0.5871500000000001,0.3601,0.6393,0.049179156916319744
97,0.583365,0.5943499999999999,0.4297,0.6478,0.041387030275196114
98,0.552254,0.57395,0.169,0.6464,0.08001778729757528
99,0.5710200000000001,0.58145,0.3839,0.6594,0.05147460927486483
100,0.5738360000000001,0.5845,0.3497,0.65,0.05211985134284249
# epochs_to_reach
# reach_40%,26
# reach_50%,52
